Time,CH1,CH2,CH3,CH4,Wavelength,delta_lambda_pm
187.997991,1,0,0,0,1524.47855,-131.42999999990934
188.197989,1,0,0,0,1524.47855,-131.42999999990934
188.397987,1,0,0,0,1524.47855,-131.42999999990934
188.597984,1,0,0,0,1524.47647,-133.50999999988744
188.797982,1,0,0,0,1524.47836,-131.61999999988439
188.99798,1,0,0,0,1524.47836,-131.61999999988439
189.197978,1,0,0,0,1524.47836,-131.61999999988439
189.397976,1,0,0,0,1524.47837,-131.60999999990963
189.597974,1,0,0,0,1524.48007,-129.90999999988162
189.797972,1,0,0,0,1524.47667,-133.30999999993765
189.99797,1,0,0,0,1524.47837,-131.60999999990963
190.197967,1,0,0,0,1524.47837,-131.60999999990963
190.397965,1,0,0,0,1524.47818,-131.79999999988468
190.597963,1,0,0,0,1524.47837,-131.60999999990963
190.797961,1,0,0,0,1524.47667,-133.30999999993765
190.997959,1,0,0,0,1524.48025,-129.72999999988133
191.197957,1,0,0,0,1524.47818,-131.79999999988468
191.397954,1,0,0,0,1524.47855,-131.42999999990934
191.597952,1,0,0,0,1524.47836,-131.61999999988439
191.797951,1,0,0,0,1524.47667,-133.30999999993765
191.997948,1,0,0,0,1524.47837,-131.60999999990963
192.197946,1,0,0,0,1524.47855,-131.42999999990934
192.397944,1,0,0,0,1524.48025,-129.72999999988133
192.597942,1,0,0,0,1524.47477,-135.20999999991545
192.79794,1,0,0,0,1524.47855,-131.42999999990934
192.997938,1,0,0,0,1524.47837,-131.60999999990963
193.197936,1,0,0,0,1524.47667,-133.30999999993765
193.397933,1,0,0,0,1524.47837,-131.60999999990963
193.597931,1,0,0,0,1524.47837,-131.60999999990963
193.797929,1,0,0,0,1524.47685,-133.12999999993735
193.997927,1,0,0,0,1524.47855,-131.42999999990934
194.197925,1,0,0,0,1524.47647,-133.50999999988744
194.397923,1,0,0,0,1524.47647,-133.50999999988744
194.597921,1,0,0,0,1524.47855,-131.42999999990934
194.797918,1,0,0,0,1524.47855,-131.42999999990934
194.997916,1,0,0,0,1524.48025,-129.72999999988133
195.197914,1,0,0,0,1524.48025,-129.72999999988133
195.397912,1,0,0,0,1524.47647,-133.50999999988744
195.59791,1,0,0,0,1524.47837,-131.60999999990963
195.797908,1,0,0,0,1524.47836,-131.61999999988439
195.997905,1,0,0,0,1524.47685,-133.12999999993735
196.197903,1,0,0,0,1524.47666,-133.3199999999124
196.397901,1,0,0,0,1524.47855,-131.42999999990934
196.597899,1,0,0,0,1524.47855,-131.42999999990934
196.797897,1,0,0,0,1524.47647,-133.50999999988744
196.997895,1,0,0,0,1524.48006,-129.91999999985637
197.197893,1,0,0,0,1524.47836,-131.61999999988439
197.397891,1,0,0,0,1524.47855,-131.42999999990934
197.597888,1,0,0,0,1524.47836,-131.61999999988439
197.797886,1,0,0,0,1524.47836,-131.61999999988439
197.997884,1,0,0,0,1524.47855,-131.42999999990934
198.197882,1,0,0,0,1524.48025,-129.72999999988133
198.39788,1,0,0,0,1524.47667,-133.30999999993765
198.597878,1,0,0,0,1524.47837,-131.60999999990963
198.797876,1,0,0,0,1524.47855,-131.42999999990934
198.997874,1,0,0,0,1524.47667,-133.30999999993765
199.197871,1,0,0,0,1524.47855,-131.42999999990934
199.397869,1,0,0,0,1524.47855,-131.42999999990934
199.597867,1,0,0,0,1524.47647,-133.50999999988744
199.797865,1,0,0,0,1524.47836,-131.61999999988439
199.997863,1,0,0,0,1524.48025,-129.72999999988133
200.197861,1,0,0,0,1524.47855,-131.42999999990934
200.397859,1,0,0,0,1524.47836,-131.61999999988439
200.597857,1,0,0,0,1524.47836,-131.61999999988439
200.797854,1,0,0,0,1524.47818,-131.79999999988468
200.997853,1,0,0,0,1524.47666,-133.3199999999124
201.19785,1,0,0,0,1524.47855,-131.42999999990934
201.397848,1,0,0,0,1524.47855,-131.42999999990934
201.597846,1,0,0,0,1524.48025,-129.72999999988133
201.797844,1,0,0,0,1524.47836,-131.61999999988439
201.997842,1,0,0,0,1524.47647,-133.50999999988744
202.197839,1,0,0,0,1524.47836,-131.61999999988439
202.397837,1,0,0,0,1524.47855,-131.42999999990934
202.597835,1,0,0,0,1524.47855,-131.42999999990934
202.797833,1,0,0,0,1524.47647,-133.50999999988744
202.997831,1,0,0,0,1524.47647,-133.50999999988744
203.197829,1,0,0,0,1524.48007,-129.90999999988162
203.397827,1,0,0,0,1524.47855,-131.42999999990934
203.597825,1,0,0,0,1524.47855,-131.42999999990934
203.797822,1,0,0,0,1524.47837,-131.60999999990963
203.99782,1,0,0,0,1524.47818,-131.79999999988468
204.197818,1,0,0,0,1524.47667,-133.30999999993765
204.397816,1,0,0,0,1524.47667,-133.30999999993765
204.597814,1,0,0,0,1524.47837,-131.60999999990963
204.797812,1,0,0,0,1524.47818,-131.79999999988468
204.99781,1,0,0,0,1524.47666,-133.3199999999124
205.197808,1,0,0,0,1524.47836,-131.61999999988439
205.397805,1,0,0,0,1524.47836,-131.61999999988439
205.597803,1,0,0,0,1524.47836,-131.61999999988439
205.797801,1,0,0,0,1524.47836,-131.61999999988439
205.997799,1,0,0,0,1524.47818,-131.79999999988468
206.197797,1,0,0,0,1524.48025,-129.72999999988133
206.397795,1,0,0,0,1524.47836,-131.61999999988439
206.597793,1,0,0,0,1524.47855,-131.42999999990934
206.797791,1,0,0,0,1524.47855,-131.42999999990934
206.997788,1,0,0,0,1524.47647,-133.50999999988744
207.197786,1,0,0,0,1524.47837,-131.60999999990963
207.397784,1,0,0,0,1524.47818,-131.79999999988468
207.597782,1,0,0,0,1524.47647,-133.50999999988744
207.79778,1,0,0,0,1524.48025,-129.72999999988133
207.997778,1,0,0,0,1524.47666,-133.3199999999124
208.197776,1,0,0,0,1524.47836,-131.61999999988439
208.397774,1,0,0,0,1524.47836,-131.61999999988439
208.597771,1,0,0,0,1524.47647,-133.50999999988744
208.797769,1,0,0,0,1524.47855,-131.42999999990934
208.997767,1,0,0,0,1524.47855,-131.42999999990934
209.197765,1,0,0,0,1524.47855,-131.42999999990934
209.397763,1,0,0,0,1524.47647,-133.50999999988744
209.597761,1,0,0,0,1524.47855,-131.42999999990934
209.797759,1,0,0,0,1524.47836,-131.61999999988439
209.997756,1,0,0,0,1524.47666,-133.3199999999124
210.197754,1,0,0,0,1524.47647,-133.50999999988744
210.397752,1,0,0,0,1524.47855,-131.42999999990934
210.59775,1,0,0,0,1524.47836,-131.61999999988439
210.797748,1,0,0,0,1524.47666,-133.3199999999124
210.997746,1,0,0,0,1524.48025,-129.72999999988133
211.197744,1,0,0,0,1524.47647,-133.50999999988744
211.397742,1,0,0,0,1524.47817,-131.80999999985943
211.597739,1,0,0,0,1524.47647,-133.50999999988744
211.797737,1,0,0,0,1524.47647,-133.50999999988744
211.997735,1,0,0,0,1524.47836,-131.61999999988439
212.197733,1,0,0,0,1524.47855,-131.42999999990934
212.397731,1,0,0,0,1524.47836,-131.61999999988439
212.597729,1,0,0,0,1524.48006,-129.91999999985637
212.797727,1,0,0,0,1524.47647,-133.50999999988744
212.997725,1,0,0,0,1524.48025,-129.72999999988133
213.197722,1,0,0,0,1524.48025,-129.72999999988133
213.39772,1,0,0,0,1524.47836,-131.61999999988439
213.597718,1,0,0,0,1524.48006,-129.91999999985637
213.797716,1,0,0,0,1524.47666,-133.3199999999124
213.997714,1,0,0,0,1524.47647,-133.50999999988744
214.197712,1,0,0,0,1524.47666,-133.3199999999124
214.39771,1,0,0,0,1524.47666,-133.3199999999124
214.597708,1,0,0,0,1524.47836,-131.61999999988439
214.797705,1,0,0,0,1524.47836,-131.61999999988439
214.997703,1,0,0,0,1524.47647,-133.50999999988744
215.197701,1,0,0,0,1524.47647,-133.50999999988744
215.397699,1,0,0,0,1524.47836,-131.61999999988439
215.597697,1,0,0,0,1524.47647,-133.50999999988744
215.797695,1,0,0,0,1524.48025,-129.72999999988133
215.997693,1,0,0,0,1524.47855,-131.42999999990934
216.19769,1,0,0,0,1524.47836,-131.61999999988439
216.397688,1,0,0,0,1524.48025,-129.72999999988133
216.597686,1,0,0,0,1524.48044,-129.53999999990629
216.797684,1,0,0,0,1524.47647,-133.50999999988744
216.997682,1,0,0,0,1524.47836,-131.61999999988439
217.19768,1,0,0,0,1524.47836,-131.61999999988439
217.397678,1,0,0,0,1524.47818,-131.79999999988468
217.597676,1,0,0,0,1524.47836,-131.61999999988439
217.797673,1,0,0,0,1524.47647,-133.50999999988744
217.997671,1,0,0,0,1524.47647,-133.50999999988744
218.197669,1,0,0,0,1524.48025,-129.72999999988133
218.397667,1,0,0,0,1524.48025,-129.72999999988133
218.597665,1,0,0,0,1524.47837,-131.60999999990963
218.797663,1,0,0,0,1524.47837,-131.60999999990963
218.997661,1,0,0,0,1524.47837,-131.60999999990963
219.197659,1,0,0,0,1524.47837,-131.60999999990963
219.397656,1,0,0,0,1524.47647,-133.50999999988744
219.597654,1,0,0,0,1524.47837,-131.60999999990963
219.797652,1,0,0,0,1524.48044,-129.53999999990629
219.99765,1,0,0,0,1524.47837,-131.60999999990963
220.197648,1,0,0,0,1524.47667,-133.30999999993765
220.397646,1,0,0,0,1524.47836,-131.61999999988439
220.597644,1,0,0,0,1524.47836,-131.61999999988439
220.797642,1,0,0,0,1524.47855,-131.42999999990934
220.997639,1,0,0,0,1524.47836,-131.61999999988439
221.197637,1,0,0,0,1524.48006,-129.91999999985637
221.397635,1,0,0,0,1524.48025,-129.72999999988133
221.597633,1,0,0,0,1524.47836,-131.61999999988439
221.797631,1,0,0,0,1524.47836,-131.61999999988439
221.997629,1,0,0,0,1524.47855,-131.42999999990934
222.197627,1,0,0,0,1524.47836,-131.61999999988439
222.397624,1,0,0,0,1524.47647,-133.50999999988744
222.597622,1,0,0,0,1524.47666,-133.3199999999124
222.79762,1,0,0,0,1524.47855,-131.42999999990934
222.997618,1,0,0,0,1524.47666,-133.3199999999124
223.197616,1,0,0,0,1524.47855,-131.42999999990934
223.397614,1,0,0,0,1524.47666,-133.3199999999124
223.597612,1,0,0,0,1524.47836,-131.61999999988439
223.79761,1,0,0,0,1524.47836,-131.61999999988439
223.997607,1,0,0,0,1524.47855,-131.42999999990934
224.197605,1,0,0,0,1524.47855,-131.42999999990934
224.397603,1,0,0,0,1524.47836,-131.61999999988439
224.597601,1,0,0,0,1524.47628,-133.69999999986248
224.797599,1,0,0,0,1524.47836,-131.61999999988439
224.997597,1,0,0,0,1524.47836,-131.61999999988439
225.197595,1,0,0,0,1524.48025,-129.72999999988133
225.397593,1,0,0,0,1524.47855,-131.42999999990934
225.59759,1,0,0,0,1524.47666,-133.3199999999124
225.797588,1,0,0,0,1524.47855,-131.42999999990934
225.997586,1,0,0,0,1524.48025,-129.72999999988133
226.197584,1,0,0,0,1524.47855,-131.42999999990934
226.397582,1,0,0,0,1524.47855,-131.42999999990934
226.59758,1,0,0,0,1524.47855,-131.42999999990934
226.797578,1,0,0,0,1524.47855,-131.42999999990934
226.997576,1,0,0,0,1524.47647,-133.50999999988744
227.197573,1,0,0,0,1524.47666,-133.3199999999124
227.397571,1,0,0,0,1524.48025,-129.72999999988133
227.597569,1,0,0,0,1524.47666,-133.3199999999124
227.797567,1,0,0,0,1524.47855,-131.42999999990934
227.997565,1,0,0,0,1524.47855,-131.42999999990934
228.197563,1,0,0,0,1524.47836,-131.61999999988439
228.397561,1,0,0,0,1524.47836,-131.61999999988439
228.597558,1,0,0,0,1524.47855,-131.42999999990934
228.797556,1,0,0,0,1524.48025,-129.72999999988133
228.997554,1,0,0,0,1524.47666,-133.3199999999124
229.197552,1,0,0,0,1524.47836,-131.61999999988439
229.39755,1,0,0,0,1524.47836,-131.61999999988439
229.597548,1,0,0,0,1524.47647,-133.50999999988744
229.797546,1,0,0,0,1524.47836,-131.61999999988439
229.997544,1,0,0,0,1524.47855,-131.42999999990934
230.197541,1,0,0,0,1524.47818,-131.79999999988468
230.397539,1,0,0,0,1524.47837,-131.60999999990963
230.597537,1,0,0,0,1524.48025,-129.72999999988133
230.797535,1,0,0,0,1524.47855,-131.42999999990934
230.997533,1,0,0,0,1524.47855,-131.42999999990934
231.197531,1,0,0,0,1524.47667,-133.30999999993765
231.397529,1,0,0,0,1524.47647,-133.50999999988744
231.597527,1,0,0,0,1524.47667,-133.30999999993765
231.797524,1,0,0,0,1524.47837,-131.60999999990963
231.997522,1,0,0,0,1524.47836,-131.61999999988439
232.19752,1,0,0,0,1524.47836,-131.61999999988439
232.397518,1,0,0,0,1524.47666,-133.3199999999124
232.597516,1,0,0,0,1524.48006,-129.91999999985637
232.797514,1,0,0,0,1524.47836,-131.61999999988439
232.997512,1,0,0,0,1524.47855,-131.42999999990934
233.19751,1,0,0,0,1524.48044,-129.53999999990629
233.397507,1,0,0,0,1524.48044,-129.53999999990629
233.597505,1,0,0,0,1524.47818,-131.79999999988468
233.797503,1,0,0,0,1524.47837,-131.60999999990963
233.997501,1,0,0,0,1524.47629,-133.68999999988773
234.197499,1,0,0,0,1524.47667,-133.30999999993765
234.397497,1,0,0,0,1524.47837,-131.60999999990963
234.597495,1,0,0,0,1524.47837,-131.60999999990963
234.797492,1,0,0,0,1524.47855,-131.42999999990934
234.99749,1,0,0,0,1524.47837,-131.60999999990963
235.197488,1,0,0,0,1524.47837,-131.60999999990963
235.397486,1,0,0,0,1524.47667,-133.30999999993765
235.597484,1,0,0,0,1524.48025,-129.72999999988133
235.797482,1,0,0,0,1524.47667,-133.30999999993765
235.99748,1,0,0,0,1524.48025,-129.72999999988133
236.197477,1,0,0,0,1524.48025,-129.72999999988133
236.397475,1,0,0,0,1524.47837,-131.60999999990963
236.597473,1,0,0,0,1524.47837,-131.60999999990963
236.797471,1,0,0,0,1524.47836,-131.61999999988439
236.997469,1,0,0,0,1524.47836,-131.61999999988439
237.197467,1,0,0,0,1524.47855,-131.42999999990934
237.397465,1,0,0,0,1524.47666,-133.3199999999124
237.597463,1,0,0,0,1524.47837,-131.60999999990963
237.797461,1,0,0,0,1524.47855,-131.42999999990934
237.997458,1,0,0,0,1524.48025,-129.72999999988133
238.197456,1,0,0,0,1524.48215,-127.82999999990352
238.397454,1,0,0,0,1524.47856,-131.4199999999346
238.597452,1,0,0,0,1524.47648,-133.4999999999127
238.79745,1,0,0,0,1524.47856,-131.4199999999346
238.997448,1,0,0,0,1524.47648,-133.4999999999127
239.197446,1,0,0,0,1524.48026,-129.71999999990658
239.397444,1,0,0,0,1524.47837,-131.60999999990963
239.597441,1,0,0,0,1524.47856,-131.4199999999346
239.797439,1,0,0,0,1524.47837,-131.60999999990963
239.997437,1,0,0,0,1524.47667,-133.30999999993765
240.197435,1,0,0,0,1524.47856,-131.4199999999346
240.397433,1,0,0,0,1524.47667,-133.30999999993765
240.597431,1,0,0,0,1524.47648,-133.4999999999127
240.797429,1,0,0,0,1524.47667,-133.30999999993765
240.997427,1,0,0,0,1524.47837,-131.60999999990963
241.197424,1,0,0,0,1524.47837,-131.60999999990963
241.397422,1,0,0,0,1524.47837,-131.60999999990963
241.59742,1,0,0,0,1524.47667,-133.30999999993765
241.797418,1,0,0,0,1524.48045,-129.52999999993153
241.997416,1,0,0,0,1524.47667,-133.30999999993765
242.197414,1,0,0,0,1524.47856,-131.4199999999346
242.397412,1,0,0,0,1524.47648,-133.4999999999127
242.597409,1,0,0,0,1524.47837,-131.60999999990963
242.797407,1,0,0,0,1524.48026,-129.71999999990658
242.997405,1,0,0,0,1524.47856,-131.4199999999346
243.197403,1,0,0,0,1524.47648,-133.4999999999127
243.397401,1,0,0,0,1524.47497,-135.00999999996566
243.597399,1,0,0,0,1524.48007,-129.90999999988162
243.797397,1,0,0,0,1524.47837,-131.60999999990963
243.997395,1,0,0,0,1524.47856,-131.4199999999346
244.197392,1,0,0,0,1524.47686,-133.1199999999626
244.39739,1,0,0,0,1524.47856,-131.4199999999346
244.597388,1,0,0,0,1524.47856,-131.4199999999346
244.797386,1,0,0,0,1524.47856,-131.4199999999346
244.997384,1,0,0,0,1524.47478,-135.1999999999407
245.197382,1,0,0,0,1524.48026,-129.71999999990658
245.39738,1,0,0,0,1524.47856,-131.4199999999346
245.597377,1,0,0,0,1524.47856,-131.4199999999346
245.797375,1,0,0,0,1524.47818,-131.79999999988468
245.997373,1,0,0,0,1524.47648,-133.4999999999127
246.197371,1,0,0,0,1524.47856,-131.4199999999346
246.397369,1,0,0,0,1524.47837,-131.60999999990963
246.597367,1,0,0,0,1524.47837,-131.60999999990963
246.797365,1,0,0,0,1524.47837,-131.60999999990963
246.997363,1,0,0,0,1524.48196,-128.01999999987856
247.197361,1,0,0,0,1524.47837,-131.60999999990963
247.397358,1,0,0,0,1524.47856,-131.4199999999346
247.597356,1,0,0,0,1524.47837,-131.60999999990963
247.797354,1,0,0,0,1524.48045,-129.52999999993153
247.997352,1,0,0,0,1524.48385,-126.12999999987551
248.19735,1,0,0,0,1524.48593,-124.04999999989741
248.397348,1,0,0,0,1524.4967,-113.28000000003158
248.597346,1,0,0,0,1524.49292,-117.06000000003769
248.797343,1,0,0,0,1524.51938,-90.5999999999949
248.997341,1,0,0,0,1524.49519,-114.78999999985717
249.197339,1,0,0,0,1524.51163,-98.34999999998217
249.397337,1,0,0,0,1524.57135,-38.63000000001193
249.597335,1,0,0,0,1524.55396,-56.01999999998952
249.797333,1,0,0,0,1524.58571,-24.26999999988766
249.997331,1,0,0,0,1524.60612,-3.860000000031505
250.197329,1,0,0,0,1524.62465,14.67000000002372
250.397326,1,0,0,0,1524.60669,-3.289999999879001
250.597324,1,0,0,0,1524.61917,9.189999999989595
250.797322,1,0,0,0,1524.60612,-3.860000000031505
250.99732,1,0,0,0,1524.6116,1.6200000000026193
251.197318,1,0,0,0,1524.59686,-13.119999999844367
251.397316,1,0,0,0,1524.63636,26.38000000001739
251.597314,1,0,0,0,1524.71991,109.93000000007669
251.797312,1,0,0,0,1524.63693,26.94999999994252
251.997309,1,0,0,0,1524.65243,42.45000000014443
252.197307,1,0,0,0,1524.75507,145.08999999998196
252.397305,1,0,0,0,1524.74032,130.34000000016022
252.597303,1,0,0,0,1524.70308,93.10000000004948
252.797301,1,0,0,0,1524.6511,41.12000000009175
252.997299,1,0,0,0,1524.59138,-18.59999999987849
253.197297,1,0,0,0,1524.5636,-46.3799999999992
253.397295,1,0,0,0,1524.61028,0.3000000001520675
253.597292,1,0,0,0,1524.62086,10.880000000042855
253.79729,1,0,0,0,1524.69326,83.28000000005886
253.997288,1,0,0,0,1524.70951,99.52999999995882
254.197286,1,0,0,0,1524.69571,85.7300000000123
254.397284,1,0,0,0,1524.72104,111.0599999999522
254.597282,1,0,0,0,1524.67284,62.86000000000058
254.79728,1,0,0,0,1524.72104,111.0599999999522
254.997277,1,0,0,0,1524.708,98.02000000013322
255.197275,1,0,0,0,1524.67341,63.430000000153086
255.397273,1,0,0,0,1524.7012,91.22000000002117
255.597271,1,0,0,0,1524.6821,72.12000000004082
255.797269,1,0,0,0,1524.74316,133.1800000000385
255.997267,1,0,0,0,1524.6288,18.820000000005166
256.197265,1,0,0,0,1524.63202,22.0400000000609
256.397263,1,0,0,0,1524.56719,-42.78999999996813
256.59726,1,0,0,0,1524.65243,42.45000000014443
256.797258,1,0,0,0,1524.64865,38.670000000138316
256.997256,1,0,0,0,1524.62275,12.770000000045911
257.197254,1,0,0,0,1524.62464,14.660000000048967
257.397252,1,0,0,0,1524.67284,62.86000000000058
257.59725,1,0,0,0,1524.70422,94.24000000012711
257.797248,1,0,0,0,1524.64638,36.3999999999578
257.997246,1,0,0,0,1524.67152,61.54000000015003
258.197243,1,0,0,0,1524.65054,40.56000000014137
258.397241,1,0,0,0,1524.653,43.02000000006956
258.597239,1,0,0,0,1524.65621,46.23000000015054
258.797237,1,0,0,0,1524.6358,25.82000000006701
258.997235,1,0,0,0,1524.51371,-96.27000000000407
259.197233,1,0,0,0,1524.49292,-117.06000000003769
259.397231,1,0,0,0,1524.48555,-124.4299999998475
259.597229,1,0,0,0,1524.50086,-109.119999999848
259.797226,1,0,0,0,1524.50048,-109.50000000002547
259.997224,1,0,0,0,1524.49311,-116.87000000006265
260.197222,1,0,0,0,1524.46004,-149.94000000001506
260.39722,1,0,0,0,1524.4967,-113.28000000003158
260.597218,1,0,0,0,1524.45419,-155.79000000002452
260.797216,1,0,0,0,1524.4727,-137.2799999999188
260.997214,1,0,0,0,1524.5173,-92.679999999973
261.197212,1,0,0,0,1524.57418,-35.79999999988104
261.397209,1,0,0,0,1524.62087,10.890000000017608
261.597207,1,0,0,0,1524.66037,50.39000000010674
